"authorId:ID","name",":LABEL"
"5c04b5b2f76c","K.M. Lee","Author"
"11d87c1ec9c6","K.M. Rabinowitz","Author"
"0b2748263705","K.N. Faber","Author"
"e1b62795e214","K.O. Kim","Author"
"e2cfa5898b01","K.P. Janssen","Author"
"f26303951876","K.R. Christensen","Author"
"c7064928dec2","K.S. Beall","Author"
"1966e5d0e412","K.S. Cheung","Author"
"fa4c6b4da286","K.Sachdeva","Author"
"53d53c08f8db","K.V. Nagarajan","Author"
"47342b6e8e94","K.V. Patel","Author"
"f739e4470e17","K.Y. Lin","Author"
"85aa4f024853","Korean Association for the Study of Intestinal Diseases (KASID)","Author"
"47099cb442ff","Korean IBD Study Group","Author"
"d566ad6cf23d","L.","Author"
"78b1a9a55c20","L. Abarca","Author"
"eb6116f948d3","L. Abramowitz","Author"
"ac54b43c9f55","L. Aitmanaite","Author"
"8bdb44a79427","L. Alexandrescu","Author"
"65924988daf3","L. Alpert","Author"
"c152b87e22a9","L. Alshantti","Author"
"5d02114d84bb","L. Amininejad","Author"
"76da7f0f5f75","L. Anchling","Author"
"2feebed42170","L. Andromaque","Author"
"5cf9feff27bf","L. Appleton","Author"
"bd5f2f0d8da6","L. Arias Fernández","Author"
"e1a32802337c","L. Arosa García","Author"
"50ae96727576","L. Auffret","Author"
"fcd69b4d1e7c","L. Avedano","Author"
"40eb012de01e","L. Axi","Author"
"eedd800f8a25","L. Azocar","Author"
"ce9258605ee7","L. Babini","Author"
"369333a87e7c","L. Baier-Kleinhenz","Author"
"20e8932421fb","L. Bajer","Author"
"cb8f7ac842bb","L. Baker","Author"
"b8b6c941831b","L. Balcells","Author"
"340c649c0b31","L. Barda","Author"
"dd56e281bf54","L. Bardelli","Author"
"19a4c3abbe89","L. Barros","Author"
"ab0c7000037c","L. Bathobakae","Author"
"40b9e3081289","L. Beaugerie","Author"
"ba94d8015a89","L. Beck","Author"
"be97126d998a","L. Bernal Lujan","Author"
"0265916ede17","L. Bertani","Author"
"d6201f762350","L. Bertin","Author"
"dc6b33039ac1","L. Beyer-Berjot","Author"
"4a53aa89753f","L. Biancone","Author"
"53870c1b2a97","L. Bibb","Author"
"17677a5d6c6e","L. Birimberg Schwartz","Author"
"2ee8436ef15b","L. Blowes","Author"
"813f6504af0a","L. Blömer","Author"
"1da9574b0b24","L. Bonacci","Author"
"6b1457681163","L. Bosa","Author"
"c9bca4213480","L. Bouchner","Author"
"76e909209647","L. Bourget","Author"
"727febc4e2c8","L. Broad","Author"
"5c80c25a68cb","L. Buendía Carcedo","Author"
"d5458cbe4132","L. Burke","Author"
"a2357708fcf6","L. Burton","Author"
"39463f209b83","L. Cabré","Author"
"0a6f01c3f7fb","L. Cai","Author"
"d9aefb698615","L. Caillo","Author"
"39b63f0ff75f","L. Camera","Author"
"a94fc035ea2b","L. Cantoro","Author"
"3bc8e19156a2","L. Capucci","Author"
"9c376ea539b9","L. Carballo-Folgoso","Author"
"9c62d2d0fa17","L. Ceccarelli","Author"
"884cf715f4d3","L. Celiberto","Author"
"cebeab7afe1b","L. Centanni","Author"
"ce904288474a","L. Chen","Author"
"09e8fd6e47aa","L. Clua","Author"
"8010c71da155","L. Collen","Author"
"638cd133c1a8","L. Collis","Author"
"51783ef85016","L. Constable","Author"
"693b819c5fb2","L. Correia","Author"
"edb7cb777af8","L. Cristobal Poch","Author"
"dc661115d195","L. Dan","Author"
"6349132b91c2","L. Daoust","Author"
"a86eb1c5c7ec","L. Dauchet","Author"
"57f80de08814","L. Davíðsdóttir","Author"
"db6e25b7a1b6","L. De La Barreda Heusser","Author"
"81d3883c80ad","L. Derijks","Author"
"361a2c5f5409","L. Derikx","Author"
"792900ec8adb","L. Derluyn","Author"
"44de187c225e","L. Deutsch","Author"
"c318b15a716e","L. Dibley","Author"
"f7969cc132e6","L. Dobson","Author"
"ce9192bb0c83","L. Eckmann","Author"
"9855b5b6157d","L. Erlmeier","Author"
"e57f3f665591","L. Fachal","Author"
"fdb69fd02a1a","L. Fierens","Author"
"498ff7e15215","L. Filangeri","Author"
"4dbb45618009","L. Firsova","Author"
"bddc861b511d","L. Flores","Author"
"19a994c0651a","L. Fortes Portela Ferreira","Author"
"4f952a38ef24","L. Frisancho","Author"
"d3d69e42ba8c","L. Gall","Author"
"60ee604c6f5f","L. Gallagher","Author"
"58d4e8d3e9fd","L. García Ramírez","Author"
"53a074e75f1e","L. Ghanem","Author"
"0542ba20d503","L. Gianolio","Author"
"dd8e6f49e0c2","L. Gimeno-Pitarch","Author"
"ecfb177bbbe1","L. Giorio","Author"
"091efb9cd66e","L. Godny","Author"
"89d49cee015e","L. Gonczi","Author"
"9dc2b8ba0c0a","L. Gonzalez","Author"
"cbf37853b30c","L. González Castilla","Author"
"e64d7eef3cf3","L. Gotesdyner","Author"
"d7b07e9c3968","L. Gu","Author"
"2592e5013cb5","L. Guillo","Author"
"0bb1c1920151","L. Haazen","Author"
"8e6f9b65c909","L. Hakiza","Author"
"2ad12f9feda5","L. Hanna","Author"
"572087c6a9bc","L. Harlacher","Author"
"a704ead75f17","L. Harpur","Author"
"c293cb12081c","L. Hawinkels","Author"
"bdd73e4ea490","L. Hazeleger","Author"
"d3bff4f2d06b","L. Hegarty","Author"
"2ae51909ec8e","L. Hernández","Author"
"803ecbcc66f2","L. Herreman","Author"
"5c585f727f5d","L. Hirose","Author"
"8506b0947143","L. Holland van den Noort","Author"
"ebfc78920081","L. Honglei","Author"
"d47bceae2a65","L. Hostaux","Author"
"6e98eb357ffd","L. Huang","Author"
"b631388b9d96","L. Huszka","Author"
"7c565c0b5685","L. Imberton","Author"
"4ac69be5a05d","L. Ingrao","Author"
"1a30a3a8d81f","L. Jacobs","Author"
"5d0c3bbf7250","L. Jago","Author"
"0d1700839510","L. Jaime-Gomez","Author"
"6fb828fc8292","L. Javits","Author"
"d212532481dd","L. Jiang","Author"
"865f7a5ddf23","L. Jiménez Recio","Author"
"fab9854ff4a1","L. Johnson","Author"
"9aceae1f5823","L. Jonaitis","Author"
"3a409321f76b","L. Jonas","Author"
"8a7aadc416b6","L. Jostins-Dean","Author"
"8618da7802e4","L. Kajári","Author"
"0720f51989dc","L. Kapelle","Author"
"c867f1ebfd07","L. Kaps","Author"
"16f87f6102e4","L. Kim","Author"
"26eb5c2a0d51","L. Kolle","Author"
"b2f349ea2336","L. Kordalis","Author"
"ed4fb49bfdb7","L. Kuhn","Author"
"a17fad9a6cba","L. Kumar","Author"
"aa4d6799d396","L. Kunovsky","Author"
"37c577c9a148","L. Kupčinskas","Author"
"00eab4ad98c5","L. Kutukov","Author"
"5c58dc1d3b2d","L. Kwapisz","Author"
"467bc9b0c44f","L. Lakatos","Author"
"81b32d9b444a","L. Lannoo","Author"
"540ecf3d1040","L. Larranaga","Author"
"f9a1adc22105","L. Larsen","Author"
"d33cc9ae3511","L. Laterza","Author"
"bd8e5df8abd5","L. Laura","Author"
"41f52b53cd2b","L. Li","Author"
"4b88b3577a42","L. Lin","Author"
"9e11e9265d48","L. Ling","Author"
"42bec54f9c75","L. Liu","Author"
"c650d1171a29","L. Llovet","Author"
"c676e9bf2562","L. Lontai","Author"
"ac3300d4ccb0","L. Lopez","Author"
"4715f0500d38","L. Lourens","Author"
"1ae048cb3030","L. Loy","Author"
"f02f14a2534f","L. Lukusa","Author"
"2f2435fa8ff6","L. Lundby","Author"
"ae8b4b71566c","L. Luo","Author"
"5e78786cb12d","L. Madero Velázquez","Author"
"7fb19828c95a","L. Magdalena","Author"
"719e211fb4b9","L. Maggiori","Author"
"425c93c4e316","L. Malter","Author"
"deb297c11f8a","L. Manning","Author"
"65874ce088f2","L. Marti Romero","Author"
"0feb50cddc45","L. Martinez-Gili","Author"
"3dd1024d2b3a","L. Masi","Author"
"9f129409f5a9","L. Massimino","Author"
"0363749de7c8","L. Mastorino","Author"
"d4af5a0dc180","L. Mathew","Author"
"ebe94444803b","L. Matini","Author"
"56a246d2e89f","L. Mayer","Author"
"9da99a9ed904","L. Mayr","Author"
"200ae17c110e","L. McHugh","Author"
"431a71e9a09b","L. McMahon","Author"
"c39d47137306","L. Melcarne","Author"
"d0e279b2e170","L. Melotti","Author"
"db5768f025b4","L. Micheloni","Author"
"1b913e4b24f9","L. Mihalkanin","Author"
"88cb8670ea09","L. Miller","Author"
"7d02d4c1f765","L. MoitinhoE Silva","Author"
"6ed44b9680f3","L. Monin","Author"
"b13206f22227","L. Montesano","Author"
"6b9651a19c06","L. Moor","Author"
"b98d129314a0","L. Mulders","Author"
"8b16d665ef6d","L. Nedbalova","Author"
"a960cc74ba5f","L. Negreanu","Author"
"06cc1ad4bc6f","L. Nielsen","Author"
"7ba36c1c8f1d","L. Nieto-García","Author"
"9ab8187c0844","L. Norsa","Author"
"1202418872eb","L. Oldenburg","Author"
"9386660e1ed1","L. Olivetti","Author"
"d164d50525a3","L. Osorio","Author"
"884899068c7e","L. Paananen","Author"
"7bab4bb782a0","L. Panchall","Author"
"9c5d9bbfa11d","L. Pennacchi","Author"
"c57cc3f5f20d","L. Perera","Author"
"650f25dd43ce","L. Peyrin-Biroulet","Author"
"e83285eede32","L. Picariello","Author"
"625fbe727532","L. Pierce","Author"
"3a967bbc9750","L. Pirola","Author"
"2706c3043433","L. Plotkin","Author"
"d63f31367cbc","L. Portmann","Author"
"d6efbcb4c43f","L. Pouillon","Author"
"a86c3d205c53","L. Prokopova","Author"
"ceb02c9676a0","L. Pueschel","Author"
"1eedb3a9d914","L. Putignani","Author"
"6b07af69dfc6","L. Ranucci","Author"
"785927a02445","L. Ratel","Author"
"a1d89a0155d3","L. Remen","Author"
"16bc9604ca92","L. Reshef","Author"
"e198a9a4d016","L. Reza","Author"
"0aa1b89fb6cf","L. Ricotti","Author"
"74d559fdfb2e","L. Rigotti","Author"
"6f05b61c6900","L. Rizzo","Author"
"f76b4f4d69dd","L. Roach","Author"
"c0448bc3f935","L. Robbins","Author"
"2e62570fef5c","L. Romero Castillo","Author"
"85a7c6b0e423","L. Ronghao","Author"
"796c2ec245cf","L. Rossier","Author"
"edc8859e1b1a","L. Ruano Díaz","Author"
"f92f6401bfa4","L. Ruddick-Collins","Author"
"5f8bb32682b4","L. Saadeh","Author"
"789b9d614e5b","L. Saba","Author"
"ea404d12e689","L. Sanchis","Author"
"8d960147be3e","L. Santos","Author"
"ab07692d0d97","L. Santucci","Author"
"d46054c4300b","L. Saorín","Author"
"a1b9b839a562","L. Satriano","Author"
"66afd7afb8fb","L. Savino","Author"
"ce000218295d","L. Scarallo","Author"
"8eedab80613b","L. Scharfenberger","Author"
"f3bd2b6f783d","L. Scheffauer","Author"
"cf7a256446b4","L. Schemann","Author"
"084e250a6cf5","L. Seal","Author"
"c41eb1e55801","L. Sebkova","Author"
"e879edf80e5d","L. Selvaggi","Author"
"cce3eba9b4bb","L. Shao","Author"
"681e5032bf10","L. Sichi","Author"
"57a29a278c18","L. Sillis","Author"
"682911aa787a","L. Smith","Author"
"1aad048ed6d8","L. Sofo","Author"
"23f8ef9faff7","L. Sommella","Author"
"4fc86cad418d","L. Spekhorst","Author"
"b2fee5bfecd2","L. Stassen","Author"
"1957ad40725e","L. Sun","Author"
"2a12a2d5c822","L. Surace","Author"
"10f76da416df","L. Suárez-García","Author"
"1b03dd200f76","L. Tajima","Author"
"afd908533e26","L. Tang","Author"
"17fe4ce0549b","L. Targownik","Author"
"a33a48e8ea1a","L. Te Slaa","Author"
"3e8bde1d6a14","L. Thin","Author"
"193041e4e5dc","L. Tian","Author"
"f2f77cbe8326","L. Tomsho","Author"
"724913771d92","L. Toris","Author"
"49f216a042ac","L. Tu","Author"
"7884a5cfcaa1","L. Van Dinter-Van De Ven","Author"
"fdb98ffc9648","L. Van Lierop","Author"
"fc114535037b","L. Van Oudenhove","Author"
"27dda89ee555","L. Vergés","Author"
"1682b2c0f82f","L. Verleye","Author"
"ab64505c8ebd","L. Vuitton","Author"
"1a9d17773b22","L. Wang","Author"
"ff7472a94d95","L. Wauters","Author"
"f0b2494df16a","L. Webb","Author"
"1515b118fdfe","L. Wei","Author"
"94a042fe597e","L. Welz","Author"
"8acfc11e3f18","L. Wenle","Author"
"d00189d77761","L. Whitley","Author"
"6bf8a2aaa1b0","L. Wolanski","Author"
"25e175b2576d","L. Wu","Author"
"c537376d0f6f","L. Wyld","Author"
"885b8589e851","L. Xiang","Author"
"23cd6c83dbf3","L. Yadav","Author"
"32e2eeac5e60","L. Yang","Author"
"3c5efe9b289a","L. Yao","Author"
"65feca14f255","L. Ye","Author"
"0e9040b8c07d","L. Yin","Author"
"2bab02026c14","L. Younge","Author"
"a08372c7f55e","L. Yukie Sassaki","Author"
"95a6f154f161","L. Yun","Author"
"6c1cd1f214a8","L. Zabalba San Martín","Author"
"619615f988a5","L. Zabalza","Author"
"d4274a978b41","L. Zabalza San Martín","Author"
"4f05d4ad3558","L. Zhan","Author"
"e7c761065d33","L. Zhong","Author"
"22e9c61555c1","L. Zhou","Author"
"dbc838ae5030","L. Zhu","Author"
"5eb72a7b4e9f","L. Zimmermann","Author"
"2927976ae86c","L. de","Author"
"3b58bf1b5d6e","L. de Castro","Author"
"6f0752c72ece","L. de Ridder","Author"
"ded43b8d18de","L. van Berkel","Author"
"68ad876a6569","L. van Lierop","Author"
"c9b421bcf72e","L.A. Chacón Zambrano","Author"
"796c8ef42e4b","L.A. Christin","Author"
"21a22508d94f","L.A. van Berkel","Author"
"93d7d63086cd","L.Amininejad","Author"
"bce7960836df","L.B. von Arx","Author"
"223b64cd164b","L.Biancone","Author"
"3cb30318d620","L.Bondoux","Author"
"9bb35e227e80","L.C.C. da Costa","Author"
"126e55b6570a","L.Daoust","Author"
"638116619b38","L.F. Mayorga Ayala","Author"
"9e591a5f9b8f","L.J. Palmer","Author"
"7e3923b27166","L.J. Yamamoto","Author"
"f214a0c54675","L.K. White","Author"
"90e726282dad","L.K.Q. Al Rubaiy","Author"
"38d1a941734b","L.L. Gao","Author"
"892cdb3245b8","L.L. Knödler","Author"
"749260632f04","L.M. Amato","Author"
"8e045295ed07","L.M. Catala","Author"
"c805b8121607","L.M. Góes De Codes","Author"
"83b575c7634b","L.M. Haag","Author"
"a60f5a6dbf24","L.M.D. Mirea","Author"
"582c4e432c20","L.P. Catarira","Author"
"2cef4296153c","L.R.","Author"
"dbf64f54d593","L.R. Lopetuso","Author"
"a8f64d29e2af","L.Ruano Díaz","Author"
"2b63087887ea","L.S. Gheorghe","Author"
"75c2b3ed741d","L.S. Mayer","Author"
"9b0a03998b50","L.S.H. Winata","Author"
"f15da7c36509","L.V. Parra Izquierdo","Author"
"920549bf094a","L.W. Van Erp","Author"
"acc89b1cefd9","L.Yun","Author"
"943506836f08","LIR!C study group","Author"
"37571c03b21e","LOGIC","Author"
"260dbc37b3e2","Lucats","Author"
"73738c0afd00","M.","Author"
"d983ce095e90","M. A. Fazal","Author"
"1b4527f68a1f","M. Abanades Tercero","Author"
"2803bdb94fc0","M. Abdulkareem Abdullah","Author"
"d36726bfa04e","M. Aboulela","Author"
"738a8d9326f8","M. Acampora","Author"
"e75ea23fe8ed","M. Acera","Author"
"9aba32c98af0","M. Adamina","Author"
"5b1115ec080d","M. Adriaanse","Author"
"dc1ae815c8cb","M. Aduna","Author"
"d35a1941e4d3","M. Agawa","Author"
"72379845d623","M. Agrawal","Author"
"20b20451f173","M. Aguas Peris","Author"
"421934f6ee8c","M. Ahmad","Author"
"e27b93caba2a","M. Aigner","Author"
"6b6810b166a9","M. Aimetti","Author"
"bd5b8363a966","M. Al-Bataineh","Author"
"d195bfaaf8be","M. Alahmari","Author"
"2bf5094fe1c1","M. Alalawi","Author"
"26682f02ff28","M. Albini","Author"
"bdef018cae2c","M. Alboraie","Author"
"e9ed124503b7","M. Algara","Author"
"14b09c51ee00","M. Ali","Author"
"9c8b25337c66","M. Alkhalifa","Author"
"5377ca4cb68b","M. Alkhattabi","Author"
"1595731e00a4","M. Allah-Ditta","Author"
"26560ff9c005","M. Allez","Author"
"424202337812","M. Allocca","Author"
"dcef4834b32d","M. Aloi","Author"
"61e689e25dd5","M. Alqahtani","Author"
"f7d3eae6a376","M. Alshowair","Author"
"0add477c3f32","M. Amil","Author"
"afa862cd0e61","M. Amine","Author"
"f34f6ba2af9f","M. Amouei","Author"
"8c5afa7695ce","M. Anrò","Author"
"32a895803955","M. Aouroud","Author"
"a3e3e8e1dbf4","M. Arosa Perez","Author"
"155cffd7edb3","M. Attauabi","Author"
"6a59f1754d3f","M. Au","Author"
"afa9df504588","M. Audrey","Author"
"a846e1dedb9e","M. Augustyn","Author"
"e4466746d226","M. Ayoub","Author"
"d22aed886dd5","M. Azkargorta","Author"
"c6f815d6c055","M. Bak","Author"
"fb8656a9259e","M. Baker","Author"
"e519ba48d32a","M. Baldan-Martin","Author"
"ca9ec0d745fa","M. Baldassari","Author"
"094c4b51e3a6","M. Bali","Author"
"97b22d2c4d44","M. Ballesteros","Author"
"b5fb775d5035","M. Banic","Author"
"b5585c0dc71e","M. Barbone","Author"
"da7c74171fa2","M. Barnhoorn","Author"
"24b7d6d8644f","M. Barrau","Author"
"bc76540c682a","M. Barreiro-de Acosta","Author"
"d4ee7d57080c","M. Barreiro-de-Acosta","Author"
"5c394753216f","M. Bayar","Author"
"a1841c390a44","M. Bazoge","Author"
"f3012d0f1634","M. Beaton","Author"
"de2f0be255c1","M. Becker","Author"
"99f7c7ce0b46","M. Belovai","Author"
"97f37a01739d","M. Bercher","Author"
"7a6e7ed10e55","M. Bettey","Author"
"d901234226c5","M. Bezault","Author"
"2f1049523d26","M. Bhattacharya","Author"
"cc711a02b9f4","M. Bingham","Author"
"7206c3b6b74d","M. Bishara","Author"
"b72ad1b515bf","M. Bleck","Author"
"0e9b6045794d","M. Bonnet-Dodel","Author"
"b1c1fad0c82b","M. Borahma","Author"
"812d84859924","M. Bortlik","Author"
"851c9bfdc5c7","M. Bosch","Author"
"c7de26eca197","M. Bourgery","Author"
"0e679b3be38b","M. Braga Neto","Author"
"30321fb9b460","M. Bramuzzo","Author"
"c70540465f6a","M. Braun","Author"
"bd0ed16739d1","M. Brill","Author"
"78cb981e28af","M. Brink","Author"
"e04353ed145e","M. Brusco","Author"
"858f791eea64","M. Brusco De","Author"
"2e97071329a1","M. Brusco De Freitas","Author"
"a9cb10948bca","M. Bugatti","Author"
"9773edf90c61","M. Bushra","Author"
"d472e2e6be12","M. Bustamante Balén","Author"
"a8eab1426233","M. C. Fantini","Author"
"e7fee462d514","M. Calafat Sard","Author"
"80cd415ee847","M. Calum","Author"
"6174df390c57","M. Calvo","Author"
"91e4dec5b6f3","M. Calvo Íñiguez","Author"
"20120ba121ab","M. Cappello","Author"
"0aa02b820a84","M. Carlson","Author"
"9b378a0e5176","M. Carrillo Palau","Author"
"8ef71aa9d9b8","M. Carroll","Author"
"aefa64a3d7b1","M. Casado-Bedmar","Author"
"385a65f01c04","M. Cattermull","Author"
"fdc6bc20de48","M. Causse","Author"
"ed00ced379fd","M. Ceulemans","Author"
"3820dabc07c0","M. Chan","Author"
"1466dc2d9575","M. Chaparro","Author"
"a0116d92a9ad","M. Charkaoui","Author"
"2173180bd864","M. Charrout","Author"
"43e84038e8a3","M. Chavannes","Author"
"8df9d1e413b0","M. Chen","Author"
"890c5b1bec25","M. Chieppa","Author"
"72a405d5151b","M. Choy","Author"
"313717d34ac0","M. Chu","Author"
"cd04ca51fa96","M. Cicchinelli","Author"
"bff90cfad584","M. Cindoruk","Author"
"d189317cbf6c","M. Ciorba","Author"
"22af1d9c0e38","M. Claudia","Author"
"07e06f3001ca","M. Cloots","Author"
"14ffa40f3062","M. Coles","Author"
"fb54fe779dad","M. Colli","Author"
"99f73940052c","M. Collins","Author"
"d4aca75dff33","M. Colwill","Author"
"81798901c887","M. Comas-Cufí","Author"
"9d07120a1e2f","M. Corney","Author"
"c0aabefaea9c","M. Corpino","Author"
"30fa79b8c97b","M. Cozma","Author"
"b7235646b806","M. Cravo","Author"
"1264a30b1ce7","M. Cricrì","Author"
"3fc8210781d8","M. Cristiano","Author"
"7efc75e86a0a","M. Cunha","Author"
"ba3b387b6eba","M. Cutler","Author"
"b4e8e63bf550","M. Cutrona","Author"
"007ac90681ba","M. Dadalski","Author"
"3f9dfa29cb53","M. Danta","Author"
"b98c940532c6","M. Daperno","Author"
"05dca7e876ca","M. Davids","Author"
"c4ba284bef1c","M. De Wolf","Author"
"8d7cdbf600ff","M. De la Fuente","Author"
"1ea3d645b234","M. Decourcelle","Author"
"949d0cd23237","M. Dedden","Author"
"ef4e929c2b1d","M. Dellani","Author"
"9e36c1407b80","M. Demurtas","Author"
"57f877d9c359","M. Deng","Author"
"f8febd717e52","M. Deputy","Author"
"1c79fc2ef57e","M. Derrien","Author"
"b30ded6b3174","M. Di Mattia","Author"
"e19ff52f2699","M. Dodel","Author"
"3f487856735e","M. Dolinger","Author"
"fd9d964a3bc5","M. Donaldson","Author"
"883227caddd8","M. Doona","Author"
"24edec13bfc9","M. Dorn-Rasmussen","Author"
"e907c40f8b24","M. Dranga","Author"
"e5beb5260eaf","M. Draullette","Author"
"2080c4eaaa4c","M. Duarte","Author"
"04699de8511b","M. Duarte-Araújo","Author"
"fd16f00894da","M. Duijvestein","Author"
"05c109892cf7","M. Eberhardson","Author"
"2956301c021b","M. Ebi","Author"
"39cab4690766","M. Egberg","Author"
"e864542046c5","M. Eisele","Author"
"306dd2fac14d","M. ElSafty","Author"
"716768029526","M. Elisa","Author"
"a8afcc084172","M. Ergul","Author"
"e64ec0f3bbdf","M. Ernst","Author"
"92c4941c705b","M. Falconi","Author"
"50614274f08a","M. Faure","Author"
"7e126ec710ba","M. Fedurco","Author"
"1726713b94c0","M. Feelisch","Author"
"a16154dbe64e","M. Ferrante","Author"
"c2e340801583","M. Ferreira","Author"
"36a5757fd142","M. Ferreira-Duarte","Author"
"34b33afded51","M. Ferrito","Author"
"dc42044de1ae","M. Fichera","Author"
"1573530295af","M. Fidaleo","Author"
"ce79ec21f425","M. Figat","Author"
"87e0c49e2444","M. Fiorillo","Author"
"af2979ed757c","M. Flamant","Author"
"213e5f9eb757","M. Florea","Author"
"1200cf0825b4","M. Fordellone","Author"
"2b115064e4fe","M. Fquihi Chetouani","Author"
"3c63f1d24df7","M. Fragaki","Author"
"96bf68fbda50","M. Fraile","Author"
"527285fedf7c","M. Fraquelli","Author"
"b04d4eaacb85","M. Friedrich","Author"
"63ac55128c29","M. Fumery","Author"
"bb53f4a81a01","M. Gallego Barrero","Author"
"fa291e567532","M. Garcia-Alvarado","Author"
"5b3725b8a609","M. Garg","Author"
"ac832560fcf1","M. Gawron-Kiszka","Author"
"550d24e9449c","M. Germinaro","Author"
"3d426fe941e3","M. Ghali","Author"
"9891e5a7099a","M. Ghiboub","Author"
"44f1cf377c3e","M. Gibson","Author"
"1cefd343542f","M. Gil Santana","Author"
"f984ff7ac970","M. Girao","Author"
"22bbdd13a565","M. Gkizis","Author"
"cfcc3356fa2b","M. Goetsch","Author"
"6f15e234ee22","M. Goren","Author"
"5210735e0d5f","M. Gower","Author"
"189752ec3906","M. Goyal","Author"
"6dfe3ff72298","M. Gozdzik","Author"
"0f51e3cd7ee8","M. Granot","Author"
"ea3425146a74","M. Gregus","Author"
"9e85da1bd967","M. Griesbaum","Author"
"fae15904384e","M. Grillmaier","Author"
"7da2c402ab30","M. Groussin","Author"
"44209f9f5d87","M. Grunewald","Author"
"1860a1c329c7","M. Guggeis","Author"
"41bca0ffa621","M. Gund","Author"
"d5cc5c019efb","M. Gututui","Author"
"96af5477e474","M. Gwiggner","Author"
"7581dda29e8a","M. Gómez Ruiz","Author"
"96e2beecbe7c","M. Habek","Author"
"1544e108ec75","M. Halling","Author"
"2717510841f7","M. Hamamci","Author"
"3fe0a3109ee4","M. Hamzawi","Author"
"737f2d81842b","M. Hanly","Author"
"1a8e94b93784","M. Harb","Author"
"03a9577dfe4e","M. Harte","Author"
"f6642d84086e","M. Hashlamoun","Author"
"32b4bd92f2f9","M. Hennig","Author"
"c086d4ef6a66","M. Heredia","Author"
"e3ff6ece35f7","M. Hermanson","Author"
"48286759b523","M. Hermoso","Author"
"805919158c44","M. Hernández","Author"
"0c79caf05869","M. Hlavaty","Author"
"8a0f7b603a51","M. Hoshen","Author"
"c43de1a8a5ab","M. Howlett","Author"
"6e902c83d6e7","M. Hołdrowicz","Author"
"96e7c3378f9e","M. Hu","Author"
"14e20c889c7b","M. Hubersberger","Author"
"0b540f889747","M. Hupé","Author"
"0e07d20e79e3","M. Huyghe","Author"
"8384730e53f0","M. Høivik","Author"
"3ac214d2e335","M. Iacucci","Author"
"f49da0c35b5c","M. Iborra","Author"
"ea2a328c3ef0","M. Ideström","Author"
"aaf8965e48f5","M. Imran","Author"
"d978b61909db","M. Inagaki","Author"
"c91d0c7be15d","M. Jagielowicz","Author"
"c21034386a38","M. Jeong","Author"
"3cff9339a60f","M. Jones","Author"
"785c71839766","M. Joore","Author"
"64519b0afaa4","M. Jovanovic","Author"
"08cd3bd8ee59","M. João","Author"
"390012749469","M. Julsgaard","Author"
"aed1c9640d8a","M. Kaassis","Author"
"93d1652f062c","M. Kabir","Author"
"910095f51060","M. Kadiri","Author"
"e78aa03c926b","M. Kahl","Author"
"d4ca83cf4891","M. Kalager","Author"
"14361309cfc8","M. Kalla","Author"
"9f1a04e90fe9","M. Kang","Author"
"0274c7af678d","M. Kaniewska","Author"
"7ce7552dff04","M. Kappelman","Author"
"9df9cf7534f0","M. Karlsson","Author"
"983a53d378f6","M. Karsdal","Author"
"e253c4a7f6da","M. Katalin","Author"
"7759ce98b8e3","M. Kayal","Author"
"73dba44dc33b","M. Kayano","Author"
"63928096b424","M. Keating","Author"
"ac7475f46f9e","M. Kermeen","Author"
"ab4610e48978","M. Khan","Author"
"4f68965f7b6b","M. Kim","Author"
"a0c2b492b0d6","M. Kodama","Author"
"f4d9072b2465","M. Koivusalo","Author"
"a0515e157bed","M. Koma","Author"
"6a56281e4800","M. Komatsu","Author"
"a9747b7aeee4","M. Koroku","Author"
"5c87a5b787d6","M. Koseki Senda","Author"
"ad05ed674d1e","M. Kotkowicz Szczur","Author"
"f10764fe1b50","M. KrbotSkoric","Author"
"4af75bbcb90c","M. Krizko","Author"
"cba427f0c17c","M. Kujawski","Author"
"b211e6ef070e","M. Kumar","Author"
"0e7c7786a5b6","M. Kumric","Author"
"6d30d167d0b1","M. Kzark","Author"
"a571d39f2fb8","M. Köhm","Author"
"d4b212c7d8c9","M. Landeira","Author"
"9e8406b18e3e","M. Lappin","Author"
"1b83de3fdbf7","M. Lawson","Author"
"869fd887e324","M. Lazaro","Author"
"a186c253bc7d","M. Leboutte","Author"
"063fc3ab9652","M. Lehmann","Author"
"6ad59bae2829","M. Lenfant","Author"
"108b196e8533","M. Li","Author"
"eac291ee8f12","M. Lie","Author"
"d8d2f4759d59","M. Livne Margolin","Author"
"5ff0cf9817ec","M. Lomer","Author"
"ffa2ef30a109","M. Long","Author"
"08cb5bbc481e","M. Lopes","Author"
"b2838a6818c6","M. Lucarelli","Author"
"97a91b86ebcd","M. Lukás","Author"
"f46f9b4986d5","M. Luo","Author"
"f374c97b5028","M. Lutgens","Author"
"c10d06a5e105","M. López Balastegui","Author"
"c7b766e3a33d","M. Löwenberg","Author"
"e41e03a7de32","M. Mabrouk","Author"
"765f6c60b7f9","M. Macchi","Author"
"13656fe8bc51","M. Madgwick","Author"
"c2d5f82c46d0","M. Mahajan","Author"
"aab92ba2a0c9","M. Maher","Author"
"858f6bbd5280","M. Maia Evangelista","Author"
"60ccbb72e74f","M. Maibier","Author"
"835910c2ac3e","M. Majos","Author"
"bb9393aadda7","M. Makishima","Author"
"8272ccf290f8","M. Malham","Author"
"587a11be1dc8","M. Malik","Author"
